300	18
301	19
302	11
303	5
304	15
305	4
306	9
307	7
308	14
309	3
310	10
311	16
312	17
313	2
314	12
315	18
316	18
317	6
318	4
319	11
320	18
321	15
322	11
323	10
324	8
325	3
326	15
327	7
328	5
329	18
330	18
331	20
332	6
333	14
334	14
335	11
336	9
337	4
338	10
339	7
340	1
341	14
342	13
343	7
344	12
345	11
346	18
347	14
348	16
349	14
350	15
351	11
352	13
353	1
354	19
355	7
356	6
357	19
358	2
359	16
360	7
361	17
362	17
363	7
364	8
365	17
366	4
367	8
368	1
369	19
370	10
371	14
372	13
373	17
374	9
375	20
376	13
377	13
378	9
379	2
380	11
381	9
382	5
383	3
384	3
385	6
386	2
387	2
388	15
389	3
390	8
391	14
392	15
393	2
394	5
395	13
396	11
397	17
398	15
399	18
400	1
401	4
402	20
403	10
404	15
405	5
406	11
407	5
408	6
409	7
410	17
411	4
412	17
413	1
414	15
415	8
416	12
417	13
418	8
419	2
420	18
421	16
422	13
423	7
424	5
425	18
426	3
427	11
428	18
429	20
430	14
431	16
432	1
433	20
434	14
435	5
436	9
437	19
438	12
439	20
440	11
441	9
442	5
443	15
444	6
445	11
446	8
447	1
448	20
449	19
450	16
451	6
452	9
453	18
454	20
455	5
456	15
457	7
458	19
459	4
460	4
461	5
462	15
463	20
464	18
465	16
466	18
467	1
468	6
469	12
470	11
471	10
472	16
473	6
474	1
475	13
476	8
477	8
478	9
479	19
480	5
481	20
482	17
483	5
484	7
485	11
486	11
487	18
488	6
489	2
490	15
491	11
492	5
493	20
494	5
495	6
496	13
497	10
498	18
499	12
500	11
501	18
502	1
503	3
504	5
505	20
506	12
507	1
508	10
509	6
510	19
511	16
512	9
513	20
514	20
515	10
516	1
517	16
518	1
519	4
520	3
521	13
522	7
523	13
524	8
525	18
526	3
527	9
528	14
529	16
530	13
531	4
532	13
533	3
534	12
535	12
536	13
537	10
538	6
539	4
540	19
541	11
542	13
543	20
544	6
545	17
546	4
547	1
548	19
549	5
550	12
551	13
552	19
553	18
554	10
555	7
556	2
557	2
558	17
559	15
560	2
561	2
562	4
563	16
564	17
565	1
566	18
567	3
568	5
569	9
570	17
571	5
572	19
573	3
574	18
575	17
576	12
577	4
578	13
579	7
580	15
581	10
582	8
583	14
584	19
585	16
586	3
587	19
588	13
589	12
590	13
591	3
592	13
593	16
594	1
595	9
596	10
597	3
598	5
599	4
600	19
601	19
602	8
603	11
604	13
605	17
606	12
607	13
608	7
609	12
610	13
611	11
612	4
613	10
614	3
615	1
616	15
617	8
618	9
619	6
620	12
621	6
622	3
623	9
624	14
625	10
626	15
627	11
628	9
629	13
630	18
631	16
632	8
633	14
634	4
635	6
636	17
637	6
638	2
639	14
640	12
641	12
642	4
643	13
644	19
645	14
646	15
647	16
648	11
649	17
650	6
651	12
652	1
653	7
654	15
655	3
656	10
657	16
658	18
659	2
660	6
661	15
662	18
663	16
664	2
665	12
666	16
667	13
668	1
669	2
670	18
671	6
672	17
673	15
674	2
675	7
676	4
677	4
678	6
679	11
680	10
681	7
682	5
683	11
684	5
685	8
686	19
687	12
688	10
689	13
690	4
691	17
692	8
693	5
694	20
695	10
696	7
697	16
698	15
699	7
700	3
701	7
702	12
703	7
704	15
705	11
706	14
707	9
708	10
709	11
710	15
711	2
712	16
713	3
714	4
715	9
716	14
717	14
718	14
719	19
720	3
721	4
722	14
723	18
724	12
725	6
726	20
727	14
728	2
729	6
730	6
731	2
732	20
733	9
734	17
735	11
736	11
737	13
738	9
739	18
740	12
741	3
742	3
743	9
744	5
745	10
746	12
747	15
748	20
749	20
750	10
751	9
752	19
753	10
754	2
755	10
756	19
757	4
758	5
759	18
760	2
761	6
762	14
763	6
764	16
765	8
766	18
767	4
768	7
769	16
770	3
771	3
772	8
773	15
774	5
775	20
776	17
777	19
778	16
779	7
780	4
781	1
782	16
783	7
784	1
785	15
786	14
787	16
788	9
789	14
790	8
791	6
792	11
793	11
794	6
795	13
796	14
797	8
798	7
799	11
800	10
801	15
802	17
803	5
804	5
805	7
806	18
807	7
808	3
809	4
810	1
811	8
812	17
813	4
814	3
815	10
816	18
817	3
818	19
819	2
820	7
821	19
822	15
823	2
824	14
825	11
826	5
827	6
828	3
829	18
830	20
831	2
832	4
833	20
834	17
835	11
836	3
837	10
838	16
839	11
840	20
841	12
842	1
843	14
844	18
845	6
846	18
847	1
848	13
849	9
850	8
851	17
852	4
853	11
854	9
855	1
856	1
857	19
858	12
859	7
860	12
861	16
862	18
863	3
864	20
865	9
866	16
867	8
868	19
869	3
870	8
871	13
872	1
873	20
874	5
875	3
876	17
877	8
878	14
879	9
880	14
881	8
882	13
883	8
884	5
885	17
886	16
887	15
888	11
889	12
890	13
891	6
892	9
893	4
894	10
895	14
896	1
897	12
898	10
899	11
900	10
901	14
902	2
903	5
904	18
905	4
906	11
907	9
908	18
909	4
910	11
911	8
912	7
913	3
914	3
915	4
916	13
917	10
918	20
919	5
920	16
921	8
922	5
923	11
924	15
925	8
926	19
927	9
928	1
929	2
930	8
931	7
932	9
933	5
934	3
935	9
936	6
937	6
938	19
939	9
940	2
941	3
942	17
943	9
944	2
945	14
946	9
947	10
948	2
949	10
950	10
951	19
952	2
953	4
954	3
955	10
956	20
957	13
958	16
959	15
960	14
961	2
962	12
963	20
964	14
965	12
966	1
967	9
968	15
969	20
970	14
971	18
972	11
973	1
974	18
975	11
976	20
977	8
978	18
979	3
980	16
981	15
982	10
983	8
984	15
985	3
986	20
987	18
988	4
989	19
990	16
991	19
992	13
993	7
994	6
995	2
996	9
997	1
998	4
999	16
1000 17
